Vocabulary size:120220
आत्मा:75 471
पुनरा:75 472
मानवा:75 473
उपमहा:75 474
सीबी:72 475
डिग्री:72 476
मंत्री:72 477
पॉलिसी:72 478
मधु:72 479
लु:72 480
हिन्दू:72 481
क्यू:72 482
डाइ:72 483
प्रोटे:72 484
ने:72 485
पे:72 486
हवाई:72 487
वै:72 488
ऑटो:72 489
पेट्रो:72 490
अग्:72 491
उच्:72 492
पुस्तकालयाध्:72 493
तन्:72 494
कार्:72 495
अल्:72 496
चिल्:72 497
विस्:72 498
अंक:72 499
ब्रज:72 500
नेट:72 501
दक्षिण:72 502
शीत:72 503
सप्त:72 504
अद्र्ध:72 505
संवेदन:72 506
संकल्प:72 507
सोम:72 508
पद्म:72 509
हम:72 510
काम:72 511
आराम:72 512
प्रत्य:72 513
इन्द्रिय:72 514
दूर:72 515
षड्यंत्र:72 516
मन्त्र:72 517
इन्द्र:72 518
महाप्र:72 519
प्रफुल्ल:72 520
बल:72 521
खिल:72 522
दोष:72 523
अंतरिक्ष:72 524
मानस:72 525
डिस:72 526
ह:72 527
लेखा:72 528
दुर्गा:72 529
कृष्णा:72 530
गुणवत्ता:72 531
संस्था:72 532
व्यवस्था:72 533
कल्पना:72 534
कृपा:72 535
क्षेत्रा:72 536
चित्रा:72 537
मुद्रा:72 538
निद्रा:72 539
बारा:72 540
विश्वा:72 541
शिवा:72 542
खगोलशा:72 543
शिक्षाशा:72 544
कि:72 545
अघि:72 546
स्मृति:72 547
मूर्ति:72 548
बोधि:72 549
सिद्धि:72 550
न्यायाधि:72 551
विनि:72 552
फि:72 553
अपरि:72 554
टेलि:72 555
शि:72 556
अं:66 557
बं:66 558
ले:66 559
फै:66 560
पो:66 561
सो:66 562
सौ:66 563
एड:66 564
नर:66 565
रस:66 566
स्वतन्त्रता:66 567
जि:66 568
सूत्रकृमिवि:66 569
परी:63 570
रघु:63 571
पुनर्सं:63 572
सां:63 573
माइ:63 574
आक्:63 575
सर्:63 576
मैक:63 577
ग:63 578
इंट:63 579
निर्माण:63 580
प्राप्त:63 581
हित:63 582
♥♥♥:63 583
प्रयत्न:63 584
दान:63 585
नाम:63 586
व्यंग्य:63 587
आश्चर्य:63 588
दुर्व्य:63 589
उदय:63 590
वीर:63 591
सुर:63 592
कार:63 593
फूल:63 594
नेतृत्व:63 595
पार्श्व:63 596
मुस:63 597
ट्रान्स:63 598
संवेदना:63 599
प्रतिभा:63 600
दया:63 601
अल्ट्रा:63 602
परम्परा:63 603
भौतिकशा:63 604
असा:63 605
श्रीमहा:63 606
राजनीति:63 607
वनस्पति:63 608
प्रतिनि:63 609
कवि:63 610
ऋषि:63 611
जानकी:60 612
पीजी:60 613
पूंजी:60 614
मोती:60 615
गांधी:60 616
एग्री:60 617
मिली:60 618
बीसी:60 619
आक्सी:60 620
हिंदु:60 621
वासु:60 622
बै:60 623
रो:60 624
किलो:60 625
सम्‍:60 626
इलेक्:60 627
हाइड्:60 628
राष्ट्राध्:60 629
कॉन्:60 630
कॉम्:60 631
र्:60 632
विश्:60 633
पुष्:60 634
ब्रेक:60 635
सूरज:60 636
अष्ट:60 637
कार्ड:60 638
हार्ड:60 639
वर्ण:60 640
रण:60 641
मत:60 642
♥♥♥♥♥♥♥♥♥♥:60 643
द:60 644
अन्ध:60 645
अपराध:60 646
ग्रीन:60 647
कल्प:60 648
शिल्प:60 649
मध्यम:60 650
मध्‍य:60 651
वाद्य:60 652
किंकर्तव्य:60 653
पाठय:60 654
शुक्र:60 655
चक्र:60 656
सूत्र:60 657
छात्र:60 658
इंद्र:60 659
शंकर:60 660
शेयर:60 661
खगोल:60 662
कल:60 663
गोपाल:60 664
तत्व:60 665
महत्व:60 666
सार्व:60 667
व्यव:60 668
अव्यव:60 669
तनाव:60 670
साजिश:60 671
ट्रास:60 672
शुभका:60 673
इच्छा:60 674
ऊर्जा:60 675
हस्ता:60 676
दा:60 677
घटना:60 678
चेतना:60 679
भावना:60 680
थाना:60 681
प्रभा:60 682
सीमा:60 683
सत्या:60 684
अध्या:60 685
न्या:60 686
विषया:60 687
क्रा:60 688
ट्रा:60 689
मंडला:60 690
शिला:60 691
युवा:60 692
शा:60 693
भक्ति:60 694
जाति:60 695
अस्थि:60 696
भूमि:60 697
पॉलि:60 698
पोलि:60 699
हिन्दी:54 700
मनी:54 701
स्त्री:54 702
क्वाली:54 703
चु:54 704
पाण्डु:54 705
ऋतु:54 706
वास्तु:54 707
स्नायु:54 708
रु:54 709
सें:54 710
आत्मसं:54 711
दुः:54 712
वाइ:54 713
साइ:54 714
रे:54 715
एआई:54 716
गै:54 717
अधो:54 718
इलैक्ट्रो:54 719
इंटीग्:54 720
द्:54 721
अध्:54 722
पुस्तकाध्:54 723
उन्:54 724
परिसम्:54 725
पुनर्निर्:54 726
अस्:54 727
इस्:54 728
युग:54 729
ब्रह्मविद्यायांयोग:54 730
फुट:54 731
स्पष्ट:54 732
मिड:54 733
नारायण:54 734
चरण:54 735
प्रमाण:54 736
भूत:54 737
अर्न्त:54 738
♥♥♥♥♥♥♥♥♥:54 739
यथार्थ:54 740
सोन:54 741
सन:54 742
अनुसन्धान:54 743
हनुमान:54 744
भूगर्भ:54 745
होम:54 746
फ़िल्म:54 747
हिम:54 748
राष्ट्रीय:54 749
सांख्य:54 750
दुर्भाग्य:54 751
प्रामाण्य:54 752
भूमध्य:54 753
निम्नमध्य:54 754
कर्त्तव्य:54 755
समय:54 756
अन्याय:54 757
समुद्र:54 758
मास्टर:54 759
दर:54 760
अमर:54 761
अधिकार:54 762
समाचार:54 763
सार:54 764
निर:54 765
फुल:54 766
कमल:54 767
ताल:54 768
व:54 769
हिन्दुत्व:54 770
नृतत्व:54 771
महाशिव:54 772
सन्तोष:54 773
प्रत्यक्ष:54 774
मह:54 775
विवेका:54 776
संज्ञा:54 777
डा:54 778
प्रसन्नता:54 779
तथा:54 780
आयुर्वेदा:54 781
बुद्धा:54 782
संरचना:54 783
उपा:54 784
फा:54 785
सभा:54 786
संख्या:54 787
मिथ्या:54 788
सौन्दर्या:54 789
काव्या:54 790
समस्या:54 791
मीडिया:54 792
विचारा:54 793
द्वन्द्वा:54 794
आशा:54 795
समाजशा:54 796
अर्थशा:54 797
धर्मशा:54 798
प्रतिनिघि:54 799
पुष्टि:54 800
प्राणि:54 801
सहानुभूति:54 802
ज्योति:54 803
आपत्ति:54 804
गति:54 805
प्रगति:54 806
प्राधि:54 807
अनि:54 808
सेवानि:54 809
स्वामि:54 810
आत्मवि:54 811
भाषावि:54 812
शशि:54 813
सूची:48 814
एनडी:48 815
दी:48 816
यूनी:48 817
यूपी:48 818
गोपी:48 819
सेमी:48 820
सामान्यी:48 821
न्यूट्री:48 822
राष्ट्री:48 823
शास्त्री:48 824
स्वी:48 825
लापरवाही:48 826
गु:48 827
भानु:48 828
आं:48 829
काउं:48 830
नियं:48 831
रू:48 832
जेने:48 833
फे:48 834
ट्रे:48 835
आईआई:48 836
एनआई:48 837
इनकमटैक्सइंडियाई:48 838
कॉ:48 839
जो:48 840
सिनेमैटो:48 841
मोनो:48 842
क्रो:48 843
लो:48 844
टेक्:48 845
टैक्:48 846
वाक्:48 847
डिक्:48 848
मुख्:48 849
इण्डस्ट्:48 850
तात्:48 851
भविष्यद्:48 852
विद्:48 853
विभागाध्:48 854
राज्याध्:48 855
जगन्:48 856
स्प्:48 857
हार्:48 858
आत्मनिर्:48 859
दुश्:48 860
निश्:48 861
दुस्:48 862
प्रोटेस्:48 863
स्टैटिस्:48 864
आतंक:48 865
वर्क:48 866
वर्ग:48 867
यज्ञ:48 868
पट:48 869
कठ:48 870
लैंड:48 871
फ्लोराइड:48 872
ऋण:48 873
कर्ण:48 874
निरीक्षण:48 875
बत:48 876
राहत:48 877
♥♥:48 878
आनंद:48 879
सद:48 880
रत्न:48 881
कन:48 882
मोहन:48 883
अनुसंधान:48 884
टाइप:48 885
सब:48 886
मर्म:48 887
नियम:48 888
क्रम:48 889
वन्य:48 890
आर्य:48 891
शल्य:48 892
अग्र:48 893
राजेंद्र:48 894
पावर:48 895
गर्ल:48 896
प्रभुत्व:48 897
केशव:48 898
बचाव:48 899
अभाव:48 900
श:48 901
सतीश:48 902
रमेश:48 903
मांस:48 904
अस:48 905
हाउस:48 906
यूएस:48 907
एनएस:48 908
कह:48 909
फ़:48 910
गीगा:48 911
योगा:48 912
टा:48 913
ता:48 914
दुर्घटना:48 915
भा:48 916
नामा:48 917
साहित्या:48 918
छाया:48 919
ग्रा:48 920
शास्त्रा:48 921
सुमित्रा:48 922
श्रृंखला:48 923
भावा:48 924
निर्देशा:48 925
नृतत्वशा:48 926
हा:48 927
टि:48 928
मेडि:48 929
रीति:48 930
भ्रान्ति:48 931
बहुप्रति:48 932
उत्तराधि:48 933
प्रि:48 934
पालि:48 935
जनवि:48 936
कृषि:48 937
पार्टिसि:48 938
सेंटी:45 939
भवानी:45 940
समी:45 941
पांडु:45 942
यदु:45 943
आनु:45 944
आयु:45 945
असु:45 946
प्रसु:45 947
ब्रह्मविद्यायां:45 948
सिं:45 949
मद्दे:45 950
जद्दो:45 951
धर्मो:45 952
नाइट्:45 953
आत्:45 954
भगवद्:45 955
अन्:45 956
नियन्:45 957
वर्:45 958
अनुस्:45 959
कांस्:45 960
आस्:45 961
ब्रह्:45 962
ऑ:45 963
बुक:45 964
बैक:45 965
स्टाक:45 966
वाक:45 967
भौतिक:45 968
संघ:45 969
बृज:45 970
भोज:45 971
ब्रिज:45 972
विकेट:45 973
डब्ल्यूडब्ल्यूड:45 974
कोल्ड:45 975
ब्राड:45 976
अपहरण:45 977
श्वेत:45 978
अंर्त:45 979
वात:45 980
ग्रंथ:45 981
नार्थ:45 982
खुद:45 983
नंद:45 984
अवसाद:45 985
सिद्ध:45 986
वचन:45 987
पवन:45 988
पेंशन:45 989
जान:45 990
ध्यान:45 991
दिन:45 992
दुर्ब:45 993
गुलाब:45 994
मोम:45 995
आत्‍म:45 996
प्रथम:45 997
वाक्य:45 998
भाग्य:45 999
Size=278 487
Striping roots:

Printing Suffix Divisions:
ंके(25)=ं(2320)+के(169)+  Strength:1     , ंके(25)+  Strength:1     , 
ंगी(47)=ं(2320)+गी(207)+  Strength:0.808511     , ंग(28)+ी(3601)+  Strength:0.0425532     , ंगी(47)+  Strength:1     , 
ंगे(165)=ं(2320)+गे(169)+  Strength:0.751515     , ंग(28)+े(1371)+  Strength:0.00606061     , ंगे(165)+  Strength:1     , 
ंमें(17)=ं(2320)+में(97)+  Strength:1     , ंमें(17)+  Strength:1     , 
एँ(134)=ए(213)+ँ(315)+  Strength:0.208955     , एँ(134)+  Strength:1     , 
एं(256)=ए(213)+ं(2320)+  Strength:0.195312     , एं(256)+  Strength:1     , 
एंगे(23)=ए(213)+ंगे(165)+  Strength:0.782609     , एं(256)+गे(169)+  Strength:0.652174एंगे(23)+  Strength:1     , 
एगा(20)=ए(213)+गा(236)+  Strength:0.9     , एगा(20)+  Strength:1     , 
एम(32)=ए(213)+म(155)+  Strength:0.25     , एम(32)+  Strength:1     , 
एल(39)=ए(213)+ल(279)+  Strength:0.307692     , एल(39)+  Strength:1     , 
एस(75)=ए(213)+स(191)+  Strength:0.186667     , एस(75)+  Strength:1     , 
ओँ(30)=ओ(157)+ँ(315)+  Strength:0.633333     , ओँ(30)+  Strength:1     , 
ओं(572)=ओ(157)+ं(2320)+  Strength:0.136364     , ओं(572)+  Strength:1     , 
कर(356)=क(283)+र(667)+  Strength:0.011236     , कर(356)+  Strength:1     , 
करण(101)=क(283)+रण(36)+  Strength:0.029703     , कर(356)+ण(129)+  Strength:0.029703     , करण(101)+  Strength:1     , 
कर्ता(59)=कर(356)+्ता(28)+  Strength:0.0508475     , कर्ता(59)+  Strength:1     , 
कर्ताओं(30)=कर्ता(59)+ओं(572)+  Strength:0.8     , कर्ताओं(30)+  Strength:1     , 
कर्त्ता(14)=कर्त्ता(14)+  Strength:1     , 
कर्म(17)=कर(356)+्म(25)+  Strength:0.117647     , कर्म(17)+  Strength:1     , 
कर्मियों(26)=कर्म(17)+ियों(563)+  Strength:0.0384615     , कर्मियों(26)+  Strength:1     , 
कर्मी(29)=कर्म(17)+ी(3601)+  Strength:0.103448     , कर्मी(29)+  Strength:1     , 
का(74)=क(283)+ा(2277)+  Strength:0.0945946     , का(74)+  Strength:1     , 
कांत(19)=क(283)+ांत(17)+  Strength:0     , कांत(19)+  Strength:1     , 
कार(109)=क(283)+ार(98)+  Strength:0.119266     , का(74)+र(667)+  Strength:0.0458716     , कार(109)+  Strength:1     , 
कारक(12)=कार(109)+क(283)+  Strength:0.0833333     , कारक(12)+  Strength:1     , 
कारियों(16)=क(283)+ारियों(14)+  Strength:0.125     , का(74)+रियों(15)+  Strength:0     , कार(109)+ियों(563)+  Strength:0.1875     , कारियों(16)+  Strength:1     , 
कारी(84)=क(283)+ारी(53)+  Strength:0.154762     , का(74)+री(119)+  Strength:0     , कार(109)+ी(3601)+  Strength:0.130952     , कारी(84)+  Strength:1     , 
कारों(54)=क(283)+ारों(21)+  Strength:0.12963     , का(74)+रों(143)+  Strength:0.0555556     , कार(109)+ों(3873)+  Strength:0.851852     , कारों(54)+  Strength:1     , 
काल(77)=क(283)+ाल(41)+  Strength:0.038961     , का(74)+ल(279)+  Strength:0.038961     , काल(77)+  Strength:1     , 
कालिक(11)=काल(77)+िक(249)+  Strength:0.363636     , कालिक(11)+  Strength:1     , 
कालीन(37)=काल(77)+ीन(78)+  Strength:0.567568     , कालीन(37)+  Strength:1     , 
की(114)=क(283)+ी(3601)+  Strength:0.166667     , की(114)+  Strength:1     , 
कुमार(36)=कुमार(36)+  Strength:1     , 
के(169)=क(283)+े(1371)+  Strength:0.0946746     , के(169)+  Strength:1     , 
को(74)=क(283)+ो(875)+  Strength:0.283784     , को(74)+  Strength:1     , 
कों(76)=क(283)+ों(3873)+  Strength:0.828947     , को(74)+ं(2320)+  Strength:0.223684     , कों(76)+  Strength:1     , 
क्रम(19)=क्रम(19)+  Strength:1     , 
गामी(16)=गामी(16)+  Strength:1     , 
चंद्र(17)=चंद(20)+्र(55)+  Strength:0.0588235     , चंद्र(17)+  Strength:1     , 
जन(34)=ज(146)+न(592)+  Strength:0.0588235     , जन(34)+  Strength:1     , 
जनक(28)=जन(34)+क(283)+  Strength:0     , जनक(28)+  Strength:1     , 
जनों(23)=ज(146)+नों(70)+  Strength:0.0434783     , जन(34)+ों(3873)+  Strength:0.521739     , जनों(23)+  Strength:1     , 
ज़(27)=ज(146)+़(430)+  Strength:0.888889     , ज़(27)+  Strength:1     , 
जी(264)=ज(146)+ी(3601)+  Strength:0.0151515     , जी(264)+  Strength:1     , 
जीत(23)=जी(264)+त(256)+  Strength:0     , जीत(23)+  Strength:1     , 
जीवी(16)=जी(264)+वी(36)+  Strength:0     , जीवी(16)+  Strength:1     , 
ज्ञान(21)=ज्ञ(17)+ान(76)+  Strength:0.190476     , ज्ञान(21)+  Strength:1     , 
टी(47)=ट(51)+ी(3601)+  Strength:0.0425532     , टी(47)+  Strength:1     , 
णों(28)=ण(129)+ों(3873)+  Strength:0.964286     , णों(28)+  Strength:1     , 
तंत्र(16)=तंत्र(16)+  Strength:1     , 
तः(36)=त(256)+ः(131)+  Strength:0.75     , तः(36)+  Strength:1     , 
तम(68)=त(256)+म(155)+  Strength:0.0441176     , तम(68)+  Strength:1     , 
तर(39)=त(256)+र(667)+  Strength:0.0512821     , तर(39)+  Strength:1     , 
ता(1299)=त(256)+ा(2277)+  Strength:0.0254042     , ता(1299)+  Strength:1     , 
ताएँ(16)=त(256)+ाएँ(46)+  Strength:0.0625     , ता(1299)+एँ(134)+  Strength:1     , ताएँ(16)+  Strength:1     , 
ताएं(32)=त(256)+ाएं(76)+  Strength:0.0625     , ता(1299)+एं(256)+  Strength:0.96875     , ताएं(32)+  Strength:1     , 
ताओं(71)=त(256)+ाओं(116)+  Strength:0.084507     , ता(1299)+ओं(572)+  Strength:0.957747     , ताओं(71)+  Strength:1     , 
तापूर्ण(17)=त(256)+ापूर्ण(14)+  Strength:0     , ता(1299)+पूर्ण(170)+  Strength:1     , तापूर्ण(17)+  Strength:1     , 
तापूर्वक(30)=ता(1299)+पूर्वक(89)+  Strength:1     , तापूर्वक(30)+  Strength:1     , 
तायें(12)=त(256)+ायें(37)+  Strength:0.0833333     , ता(1299)+यें(107)+  Strength:0.916667     , तायें(12)+  Strength:1     , 
तावाद(14)=ता(1299)+वाद(161)+  Strength:1     , तावाद(14)+  Strength:1     , 
तावादी(17)=ता(1299)+वादी(154)+  Strength:1     , तावाद(14)+ी(3601)+  Strength:0.647059     , तावादी(17)+  Strength:1     , 
ति(42)=त(256)+ि(358)+  Strength:0.357143     , ति(42)+  Strength:1     , 
ती(357)=त(256)+ी(3601)+  Strength:0.0756303     , ती(357)+  Strength:1     , 
ते(445)=त(256)+े(1371)+  Strength:0.0359551     , ते(445)+  Strength:1     , 
तें(18)=त(256)+ें(643)+  Strength:0.777778     , ते(445)+ं(2320)+  Strength:0.555556     , तें(18)+  Strength:1     , 
तों(24)=त(256)+ों(3873)+  Strength:1     , तों(24)+  Strength:1     , 
त्तर(12)=त(256)+्तर(18)+  Strength:0.0833333     , त्तर(12)+  Strength:1     , 
त्मक(76)=त्मक(76)+  Strength:1     , 
त्मकता(12)=त्मक(76)+ता(1299)+  Strength:1     , त्मकता(12)+  Strength:1     , 
त्व(66)=त्व(66)+  Strength:1     , 
दाताओं(8)=दाता(17)+ओं(572)+  Strength:0.875     , दाताओं(8)+  Strength:1     , 
दारी(32)=दार(94)+ी(3601)+  Strength:0.59375     , दारी(32)+  Strength:1     , 
दारों(32)=दार(94)+ों(3873)+  Strength:0.8125     , दारों(32)+  Strength:1     , 
देवी(16)=देव(55)+ी(3601)+  Strength:0     , देवी(16)+  Strength:1     , 
धिकारियों(6)=धिकार(13)+ियों(563)+  Strength:0.5     , धिकारियों(6)+  Strength:1     , 
धिकारी(16)=धिकार(13)+ी(3601)+  Strength:0.375     , धिकारी(16)+  Strength:1     , 
नगर(96)=न(592)+गर(27)+  Strength:0.104167     , नगर(96)+  Strength:1     , 
ना(374)=न(592)+ा(2277)+  Strength:0.109626     , ना(374)+  Strength:1     , 
नामा(16)=नामा(16)+  Strength:1     , 
नारायण(17)=नारायण(17)+  Strength:1     , 
नी(134)=न(592)+ी(3601)+  Strength:0.171642     , नी(134)+  Strength:1     , 
नीय(23)=न(592)+ीय(315)+  Strength:0.26087     , नी(134)+य(200)+  Strength:0.0869565     , नीय(23)+  Strength:1     , 
नुमा(16)=नुमा(16)+  Strength:1     , 
नुसार(28)=नुसार(28)+  Strength:1     , 
ने(530)=न(592)+े(1371)+  Strength:0.0792453     , ने(530)+  Strength:1     , 
नों(70)=न(592)+ों(3873)+  Strength:0.971429     , नों(70)+  Strength:1     , 
न्(26)=न(592)+्(283)+  Strength:0.423077     , न्(26)+  Strength:1     , 
परक(23)=पर(24)+क(283)+  Strength:0.0869565     , परक(23)+  Strength:1     , 
पुरा(45)=पुर(278)+ा(2277)+  Strength:0.488889     , पुरा(45)+  Strength:1     , 
पुरी(41)=पुर(278)+ी(3601)+  Strength:0.487805     , पुरी(41)+  Strength:1     , 
पूर्वक(89)=पूर्व(10)+क(283)+  Strength:0     , पूर्वक(89)+  Strength:1     , 
मंत्री(21)=मंत्री(21)+  Strength:1     , 
मण्डल(16)=मण्डल(16)+  Strength:1     , 
मय(57)=म(155)+य(200)+  Strength:0.0701754     , मय(57)+  Strength:1     , 
मयी(25)=म(155)+यी(62)+  Strength:0.08     , मय(57)+ी(3601)+  Strength:0.68     , मयी(25)+  Strength:1     , 
मात्र(14)=मात्र(14)+  Strength:1     , 
मान(36)=म(155)+ान(76)+  Strength:0.0277778     , मान(36)+  Strength:1     , 
माला(12)=माला(12)+  Strength:1     , 
मुक्त(13)=मुक्त(13)+  Strength:1     , 
मूर्ति(11)=मूर्ति(11)+  Strength:1     , 
में(97)=म(155)+ें(643)+  Strength:0.0206186     , में(97)+  Strength:1     , 
मेंट(46)=म(155)+ेंट(23)+  Strength:0     , में(97)+ट(51)+  Strength:0     , मेंट(46)+  Strength:1     , 
म्(43)=म(155)+्(283)+  Strength:0.27907     , म्(43)+  Strength:1     , 
यता(17)=य(200)+ता(1299)+  Strength:0.941176     , यता(17)+  Strength:1     , 
या(264)=य(200)+ा(2277)+  Strength:0.0454545     , या(264)+  Strength:1     , 
याँ(107)=या(264)+ँ(315)+  Strength:0.242991     , याँ(107)+  Strength:1     , 
यां(145)=य(200)+ां(32)+  Strength:0.0137931     , या(264)+ं(2320)+  Strength:0.2     , यां(145)+  Strength:1     , 
यी(62)=य(200)+ी(3601)+  Strength:0.177419     , यी(62)+  Strength:1     , 
युक्त(46)=युक्त(46)+  Strength:1     , 
ये(119)=य(200)+े(1371)+  Strength:0.0588235     , ये(119)+  Strength:1     , 
यें(107)=य(200)+ें(643)+  Strength:0.0373832     , ये(119)+ं(2320)+  Strength:0.252336     , यें(107)+  Strength:1     , 
येंगे(21)=य(200)+ेंगे(60)+  Strength:0.190476     , ये(119)+ंगे(165)+  Strength:0.857143     , यें(107)+गे(169)+  Strength:0.47619     , येंगे(21)+  Strength:1     , 
येगा(15)=य(200)+ेगा(67)+  Strength:0.133333     , ये(119)+गा(236)+  Strength:0.866667     , येगा(15)+  Strength:1     , 
यो(49)=य(200)+ो(875)+  Strength:0.163265     , यो(49)+  Strength:1     , 
यों(295)=य(200)+ों(3873)+  Strength:0.0576271     , यो(49)+ं(2320)+  Strength:0.128814     , यों(295)+  Strength:1     , 
रण(36)=र(667)+ण(129)+  Strength:0.194444     , रण(36)+  Strength:1     , 
रत(29)=र(667)+त(256)+  Strength:0     , रत(29)+  Strength:1     , 
रहित(14)=रहित(14)+  Strength:1     , 
रा(42)=र(667)+ा(2277)+  Strength:0.357143     , रा(42)+  Strength:1     , 
राज(45)=र(667)+ाज(26)+  Strength:0.0222222     , रा(42)+ज(146)+  Strength:0     , राज(45)+  Strength:1     , 
राम(48)=र(667)+ाम(38)+  Strength:0     , रा(42)+म(155)+  Strength:0     , राम(48)+  Strength:1     , 
राय(16)=र(667)+ाय(38)+  Strength:0     , रा(42)+य(200)+  Strength:0     , राय(16)+  Strength:1     , 
राव(27)=र(667)+ाव(38)+  Strength:0.037037     , रा(42)+व(50)+  Strength:0     , राव(27)+  Strength:1     , 
रियों(15)=र(667)+ियों(563)+  Strength:0.666667     , रियों(15)+  Strength:1     , 
री(119)=र(667)+ी(3601)+  Strength:0.386555     , री(119)+  Strength:1     , 
रे(30)=र(667)+े(1371)+  Strength:0.366667     , रे(30)+  Strength:1     , 
रों(143)=र(667)+ों(3873)+  Strength:0.909091     , रों(143)+  Strength:1     , 
र्थियों(8)=र्थ(29)+ियों(563)+  Strength:0.125     , र्थियों(8)+  Strength:1     , 
र्स(108)=र(667)+्स(967)+  Strength:0.851852     , र्स(108)+  Strength:1     , 
लय(28)=ल(279)+य(200)+  Strength:0.0714286     , लय(28)+  Strength:1     , 
लयों(16)=ल(279)+यों(295)+  Strength:0.0625     , लय(28)+ों(3873)+  Strength:1     , लयों(16)+  Strength:1     , 
ला(38)=ल(279)+ा(2277)+  Strength:0.157895     , ला(38)+  Strength:1     , 
लाल(93)=ल(279)+ाल(41)+  Strength:0.0107527     , ला(38)+ल(279)+  Strength:0.0215054     , लाल(93)+  Strength:1     , 
ली(79)=ल(279)+ी(3601)+  Strength:0.341772     , ली(79)+  Strength:1     , 
ले(28)=ल(279)+े(1371)+  Strength:0.142857     , ले(28)+  Strength:1     , 
लों(22)=ल(279)+ों(3873)+  Strength:0.818182     , लों(22)+  Strength:1     , 
लोक(17)=लोक(17)+  Strength:1     , 
वती(24)=व(50)+ती(357)+  Strength:0.0416667     , वती(24)+  Strength:1     , 
वर(26)=व(50)+र(667)+  Strength:0.0769231     , वर(26)+  Strength:1     , 
वर्गीय(8)=वर्ग(17)+ीय(315)+  Strength:0.75     , वर्गीय(8)+  Strength:1     , 
वर्ती(11)=वर्ती(11)+  Strength:1     , 
वश(38)=व(50)+श(50)+  Strength:0     , वश(38)+  Strength:1     , 
वस्था(23)=वस्था(23)+  Strength:1     , 
वा(52)=व(50)+ा(2277)+  Strength:0.0384615     , वा(52)+  Strength:1     , 
वादियों(39)=वाद(161)+ियों(563)+  Strength:0.769231     , वादियों(39)+  Strength:1     , 
वादी(154)=वाद(161)+ी(3601)+  Strength:0.577922     , वादी(154)+  Strength:1     , 
वान(38)=व(50)+ान(76)+  Strength:0     , वा(52)+न(592)+  Strength:0     , वान(38)+  Strength:1     , 
वार(44)=व(50)+ार(98)+  Strength:0     , वा(52)+र(667)+  Strength:0     , वार(44)+  Strength:1     , 
वाला(75)=वा(52)+ला(38)+  Strength:0     , वाला(75)+  Strength:1     , 
वाली(70)=वा(52)+ली(79)+  Strength:0     , वाली(70)+  Strength:1     , 
वाले(107)=वा(52)+ले(28)+  Strength:0     , वाले(107)+  Strength:1     , 
वालों(40)=वा(52)+लों(22)+  Strength:0     , वालों(40)+  Strength:1     , 
वास(16)=व(50)+ास(29)+  Strength:0     , वा(52)+स(191)+  Strength:0     , वास(16)+  Strength:1     , 
वासियों(32)=वास(16)+ियों(563)+  Strength:0.0625     , वासियों(32)+  Strength:1     , 
वासी(27)=वा(52)+सी(124)+  Strength:0     , वास(16)+ी(3601)+  Strength:0.148148     , वासी(27)+  Strength:1     , 
विज्ञान(10)=विज्ञान(10)+  Strength:1     , 
विहीन(10)=विहीन(10)+  Strength:1     , 
वी(36)=व(50)+ी(3601)+  Strength:0.166667     , वी(36)+  Strength:1     , 
वीं(17)=व(50)+ीं(77)+  Strength:0     , वी(36)+ं(2320)+  Strength:0.529412     , वीं(17)+  Strength:1     , 
वीर(23)=वी(36)+र(667)+  Strength:0     , वीर(23)+  Strength:1     , 
वें(21)=व(50)+ें(643)+  Strength:0.0952381     , वें(21)+  Strength:1     , 
शंकर(13)=शंकर(13)+  Strength:1     , 
शक्ति(28)=शक्ति(28)+  Strength:1     , 
शाला(18)=शाला(18)+  Strength:1     , 
शाली(22)=शाली(22)+  Strength:1     , 
शास्त्र(36)=श(50)+ास्त्र(10)+  Strength:0     , शास्त्र(36)+  Strength:1     , 
शास्त्रियों(10)=शास्त्र(36)+ियों(563)+  Strength:0.9     , शास्त्रियों(10)+  Strength:1     , 
शास्त्री(14)=शास्त्र(36)+ी(3601)+  Strength:0.714286     , शास्त्री(14)+  Strength:1     , 
शास्त्रीय(10)=शास्त्र(36)+ीय(315)+  Strength:0.7     , शास्त्री(14)+य(200)+  Strength:0.5     , शास्त्रीय(10)+  Strength:1     , 
शील(63)=शील(63)+  Strength:1     , 
शीलता(26)=शील(63)+ता(1299)+  Strength:0.807692     , शीलता(26)+  Strength:1     , 
श्री(15)=श(50)+्री(38)+  Strength:0     , श्री(15)+  Strength:1     , 
सन(26)=स(191)+न(592)+  Strength:0.115385     , सन(26)+  Strength:1     , 
सागर(12)=सागर(12)+  Strength:1     , 
सिंह(154)=सिंह(154)+  Strength:1     , 
सी(124)=स(191)+ी(3601)+  Strength:0.120968     , सी(124)+  Strength:1     , 
से(54)=स(191)+े(1371)+  Strength:0.0185185     , से(54)+  Strength:1     , 
स्(74)=स(191)+्(283)+  Strength:0.0405405     , स्(74)+  Strength:1     , 
स्तर(13)=स(191)+्तर(18)+  Strength:0.0769231     , स्(74)+तर(39)+  Strength:0     , स्तर(13)+  Strength:1     , 
स्तरीय(9)=स्तर(13)+ीय(315)+  Strength:0.333333     , स्तरीय(9)+  Strength:1     , 
स्थल(20)=स्थ(20)+ल(279)+  Strength:0.1     , स्थल(20)+  Strength:1     , 
स्थान(10)=स्थ(20)+ान(76)+  Strength:0     , स्थान(10)+  Strength:1     , 
